Time,Model Name,File Name,Propagation Delay (s),Processing Delay (ms),E2E Delay (s),location,core
1712166865.94186,yolov5n,6.jpg,0.25583028793335,342.373132705688,0.598202466964722,france,one
1712166866.60782,yolov5n,6.jpg,0.187739610671997,477.397680282593,0.66513466835022,france,one
1712166867.01192,yolov5n,6.jpg,0.241745948791504,161.577939987183,0.403316020965576,france,one
1712166867.803,yolov5n,6.jpg,0.307384490966797,482.211589813232,0.789593935012817,france,one
1712166868.19699,yolov5n,6.jpg,0.219451665878296,173.625230789185,0.393074750900269,france,one
1712166868.8178,yolov5n,6.jpg,0.24628210067749,373.023986816406,0.619300842285156,france,one
1712166869.28193,yolov5n,6.jpg,0.301280975341797,161.775588989258,0.463054895401001,france,one
1712166869.90788,yolov5n,6.jpg,0.217003107070923,408.005952835083,0.625007152557373,france,one
1712166870.24296,yolov5n,6.jpg,0.165760278701782,168.670892715454,0.334429502487183,france,one
1712166870.96084,yolov5n,6.jpg,0.278470039367676,437.159776687622,0.715625524520874,france,one
1712166871.368,yolov5n,6.jpg,0.265649080276489,140.474796295166,0.406122446060181,france,one
1712166871.74224,yolov5n,6.jpg,0.174175977706909,199.440717697144,0.373615026473999,france,one
1712166872.55324,yolov5n,6.jpg,0.375975608825684,434.332132339478,0.810305595397949,france,one
1712166872.8784,yolov5n,6.jpg,0.18769097328186,136.405944824219,0.324093580245972,france,one
1712166873.66029,yolov5n,6.jpg,0.427447080612183,352.906942367554,0.78034520149231,france,one
1712166874.04104,yolov5n,6.jpg,0.238481521606445,140.217304229736,0.378696918487549,france,one
1712166874.75301,yolov5n,6.jpg,0.319622278213501,391.633272171021,0.71125340461731,france,one
1712166875.17356,yolov5n,6.jpg,0.187191963195801,232.160329818726,0.419350624084473,france,one
1712166875.75932,yolov5n,6.jpg,0.223398208618164,361.481428146362,0.584876775741577,france,one
1712166876.34817,yolov5n,6.jpg,0.192868232727051,394.818544387817,0.587682962417603,france,one
1712166876.78457,yolov5n,6.jpg,0.215996503829956,218.450546264648,0.434445381164551,france,one
1712166877.39743,yolov5n,6.jpg,0.262136697769165,349.985361099243,0.612119913101196,france,one
1712166878.08581,yolov5n,6.jpg,0.587425947189331,99.602222442627,0.687026500701904,france,one
1712166878.77138,yolov5n,6.jpg,0.307319402694702,377.198457717895,0.684515714645386,france,one
1712166879.16048,yolov5n,6.jpg,0.272131681442261,115.925312042236,0.388050079345703,france,one
1712166880.1643,yolov5n,6.jpg,0.634144067764282,367.392778396606,1.0015344619751,france,one
1712166880.60453,yolov5n,6.jpg,0.238808393478394,200.208425521851,0.439014673233032,france,one
1712166881.20707,yolov5n,6.jpg,0.232158422470093,369.283199310303,0.601439714431763,france,one
1712166881.57634,yolov5n,6.jpg,0.193446159362793,175.131320953369,0.368572950363159,france,one
1712166882.0284,yolov5n,6.jpg,0.317203998565674,133.160352706909,0.450357675552368,france,one
1712166882.58208,yolov5n,6.jpg,0.172563076019287,379.570484161377,0.55213189125061,france,one
1712166883.18362,yolov5n,6.jpg,0.21243691444397,387.545585632324,0.59998083114624,france,one
1712166883.81656,yolov5n,6.jpg,0.440432786941528,191.732406616211,0.632163524627686,france,one
1712166884.19136,yolov5n,6.jpg,0.213709115982056,160.121917724609,0.373828172683716,france,one
1712166884.73447,yolov5n,6.jpg,0.199429273605347,340.948820114136,0.540374755859375,france,one
1712166885.09227,yolov5n,6.jpg,0.204897403717041,151.618003845215,0.356512784957886,france,one
1712166885.69037,yolov5n,6.jpg,0.245353221893311,349.958419799805,0.595302104949951,france,one
1712166886.03553,yolov5n,6.jpg,0.234138250350952,110.170841217041,0.34430718421936,france,one
1712166886.60242,yolov5n,6.jpg,0.172141313552856,393.627882003784,0.565762042999268,france,one
1712166887.00069,yolov5n,6.jpg,0.238898515701294,157.483577728271,0.396379947662354,france,one
1712166887.57184,yolov5n,6.jpg,0.233198404312134,336.904764175415,0.570100784301758,france,one
1712166887.99357,yolov5n,6.jpg,0.220614671707153,200.21390914917,0.420823812484741,france,one
1712166888.47796,yolov5n,6.jpg,0.166342258453369,316.235065460205,0.482573509216309,france,one
1712166889.09057,yolov5n,6.jpg,0.253930568695068,357.202053070068,0.611131191253662,france,one
1712166889.43148,yolov5n,6.jpg,0.238750696182251,101.318836212158,0.34006667137146,france,one
1712166890.00082,yolov5n,6.jpg,0.180858612060547,386.770009994507,0.567626714706421,france,one
1712166890.36133,yolov5n,6.jpg,0.194034099578857,165.645360946655,0.359676837921143,france,one
1712166890.96603,yolov5n,6.jpg,0.174949407577515,428.88355255127,0.603831052780151,france,one
1712166891.3491,yolov5n,6.jpg,0.245202302932739,136.911630630493,0.382106781005859,france,one
1712166891.96234,yolov5n,6.jpg,0.20482611656189,407.197952270508,0.611993312835693,france,one
1712166892.37483,yolov5n,6.jpg,0.204329967498779,205.731153488159,0.410059213638306,france,one
1712166892.92385,yolov5n,6.jpg,0.197951316833496,350.143909454346,0.548090696334839,france,one
1712166893.28928,yolov5n,6.jpg,0.214204549789429,148.895502090454,0.363097667694092,france,one
1712166893.64838,yolov5n,6.jpg,0.241940021514893,115.983486175537,0.357913255691528,france,one
1712166894.27042,yolov5n,6.jpg,0.197253942489624,422.786474227905,0.620037078857422,france,one
1712166894.91044,yolov5n,6.jpg,0.214669704437256,424.169778823853,0.638835906982422,france,one
1712166895.25792,yolov5n,6.jpg,0.189915895462036,155.69543838501,0.345608949661255,france,one
1712166895.7098,yolov5n,6.jpg,0.244089841842651,206.831932067871,0.450920104980469,france,one
1712166896.2966,yolov5n,6.jpg,0.228306531906128,356.943607330322,0.585247755050659,france,one
1712166896.86399,yolov5n,6.jpg,0.469531774520874,96.35329246521,0.565881967544556,france,one
1712166897.45771,yolov5n,6.jpg,0.228952169418335,362.716913223267,0.59166693687439,france,one
1712166897.89608,yolov5n,6.jpg,0.235022068023682,202.423810958862,0.437435388565064,france,one
1712166898.42331,yolov5n,6.jpg,0.192161560058594,334.073781967163,0.526233911514282,france,one
1712166898.83691,yolov5n,6.jpg,0.262611627578735,150.331497192383,0.412940502166748,france,one
