Time,Model Name,File Name,Propagation Delay (s),Processing Delay (ms),E2E Delay (s),location,core
1712164955.82174,yolov5n,6.jpg,0.199000120162964,163.690567016602,0.362689733505249,belgium,two
1712164956.31339,yolov5n,6.jpg,0.192823648452759,297.859907150269,0.490681409835815,belgium,two
1712164956.61375,yolov5n,6.jpg,0.197429656982422,101.635217666626,0.299063205718994,belgium,two
1712164957.02381,yolov5n,6.jpg,0.150254964828491,258.98289680481,0.409233808517456,belgium,two
1712164957.31221,yolov5n,6.jpg,0.185510158538818,101.142883300781,0.286651611328125,belgium,two
1712164957.74488,yolov5n,6.jpg,0.183233022689819,248.57234954834,0.431803703308106,belgium,two
1712164958.02097,yolov5n,6.jpg,0.15886116027832,116.210460662842,0.275069713592529,belgium,two
1712164958.54723,yolov5n,6.jpg,0.273136854171753,252.442121505737,0.525577306747437,belgium,two
1712164958.81799,yolov5n,6.jpg,0.174777030944824,95.2887535095215,0.270063877105713,belgium,two
1712164959.28605,yolov5n,6.jpg,0.218019962310791,249.39227104187,0.467411279678345,belgium,two
1712164959.63013,yolov5n,6.jpg,0.220370054244995,122.99919128418,0.3433678150177,belgium,two
1712164959.92315,yolov5n,6.jpg,0.191630125045776,100.72922706604,0.292357444763184,belgium,two
1712164960.39722,yolov5n,6.jpg,0.218719482421875,254.221439361572,0.472939014434814,belgium,two
1712164960.75582,yolov5n,6.jpg,0.206695318222046,151.153802871704,0.35784649848938,belgium,two
1712164961.16778,yolov5n,6.jpg,0.154627084732056,255.973339080811,0.410598993301392,belgium,two
1712164961.48326,yolov5n,6.jpg,0.201770067214966,112.846612930298,0.314613819122314,belgium,two
1712164961.88056,yolov5n,6.jpg,0.149993419647217,245.9397315979,0.395931005477905,belgium,two
1712164962.15952,yolov5n,6.jpg,0.175470113754272,102.726697921753,0.278192758560181,belgium,two
1712164962.5657,yolov5n,6.jpg,0.158831834793091,245.704412460327,0.404534339904785,belgium,two
1712164962.98604,yolov5n,6.jpg,0.166415452957153,253.212928771973,0.419626474380493,belgium,two
1712164963.27896,yolov5n,6.jpg,0.190103769302368,102.008581161499,0.292103290557861,belgium,two
1712164963.74906,yolov5n,6.jpg,0.208756685256958,259.722471237183,0.468477249145508,belgium,two
1712164964.03813,yolov5n,6.jpg,0.184176206588745,103.844404220581,0.288017749786377,belgium,two
1712164964.4865,yolov5n,6.jpg,0.19078803062439,256.400585174561,0.44718599319458,belgium,two
1712164964.82217,yolov5n,6.jpg,0.229178667068481,105.392694473267,0.334569215774536,belgium,two
1712164965.24605,yolov5n,6.jpg,0.162406921386719,260.407209396362,0.422812223434448,belgium,two
1712164965.51796,yolov5n,6.jpg,0.162950277328491,108.174085617065,0.271122217178345,belgium,two
1712164965.93267,yolov5n,6.jpg,0.167126178741455,246.829748153687,0.413954257965088,belgium,two
1712164966.23238,yolov5n,6.jpg,0.184159517288208,114.648342132568,0.298806190490723,belgium,two
1712164966.53722,yolov5n,6.jpg,0.177618265151978,126.424551010132,0.304041147232056,belgium,two
1712164966.97771,yolov5n,6.jpg,0.180596351623535,259.066581726074,0.439661502838135,belgium,two
