Time,Model Name,File Name,Propagation Delay (s),Processing Delay (ms),E2E Delay (s),location,core
1712157994.91794,yolov5n,6.jpg,0.180932283401489,165.287017822266,0.346205472946167,london,two
1712157995.36454,yolov5n,6.jpg,0.156872034072876,288.864135742187,0.445720911026001,london,two
1712157995.95258,yolov5n,6.jpg,0.47796368598938,109.282732009888,0.587227344512939,london,two
1712157996.3872,yolov5n,6.jpg,0.196988344192505,236.758232116699,0.43372917175293,london,two
1712157996.60432,yolov5n,6.jpg,0.125073909759521,91.3431644439697,0.216389656066895,london,two
1712157996.95289,yolov5n,6.jpg,0.118740558624268,228.56616973877,0.347291469573975,london,two
1712157997.24386,yolov5n,6.jpg,0.197309494018555,92.8275585174561,0.290120363235474,london,two
1712157997.68757,yolov5n,6.jpg,0.206821918487549,236.004829406738,0.442796230316162,london,two
1712157997.94791,yolov5n,6.jpg,0.161597490310669,97.8538990020752,0.259435653686523,london,two
1712157998.36811,yolov5n,6.jpg,0.17961311340332,239.922523498535,0.419516563415527,london,two
1712157998.58564,yolov5n,6.jpg,0.126917362213135,89.5240306854248,0.216425657272339,london,two
1712157998.82665,yolov5n,6.jpg,0.149100303649902,91.1502838134766,0.240234613418579,london,two
1712157999.53105,yolov5n,6.jpg,0.409571886062622,293.926477432251,0.703480005264282,london,two
1712157999.7483,yolov5n,6.jpg,0.122535943984985,93.9159393310547,0.216434240341187,london,two
1712158001.29908,yolov5n,6.jpg,1.2356219291687,314.229249954224,1.54983592033386,london,two
1712158001.59149,yolov5n,6.jpg,0.186609268188477,105.123281478882,0.291715621948242,london,two
1712158002.11152,yolov5n,6.jpg,0.197860479354858,321.450471878052,0.519294500350952,london,two
1712158002.45225,yolov5n,6.jpg,0.235836744308472,104.230642318726,0.340050220489502,london,two
1712158002.86166,yolov5n,6.jpg,0.135591268539429,273.113965988159,0.408689498901367,london,two
1712158003.28958,yolov5n,6.jpg,0.190877676010132,236.091375350952,0.426953077316284,london,two
1712158003.60643,yolov5n,6.jpg,0.226559638977051,89.5791053771973,0.316123247146606,london,two
1712158004.00369,yolov5n,6.jpg,0.161282062530518,235.286951065063,0.396549224853516,london,two
1712158004.33962,yolov5n,6.jpg,0.243360280990601,91.8633937835693,0.335203409194946,london,two
1712158004.73849,yolov5n,6.jpg,0.168760538101196,229.385375976562,0.398125648498535,london,two
1712158005.05439,yolov5n,6.jpg,0.213847160339355,101.380825042725,0.315211772918701,london,two
1712158005.85427,yolov5n,6.jpg,0.483912706375122,315.195083618164,0.799088716506958,london,two
1712158006.09003,yolov5n,6.jpg,0.138076782226563,96.9409942626953,0.234999179840088,london,two
1712158006.61386,yolov5n,6.jpg,0.208687305450439,314.404726028442,0.523073434829712,london,two
1712158006.96484,yolov5n,6.jpg,0.25065803527832,99.5335578918457,0.350176334381104,london,two
1712158007.25485,yolov5n,6.jpg,0.198516368865967,90.7721519470215,0.289272785186768,london,two
1712158007.67045,yolov5n,6.jpg,0.15744161605835,257.530927658081,0.414957761764526,london,two
1712158008.10097,yolov5n,6.jpg,0.194029331207275,235.783100128174,0.429795980453491,london,two
1712158008.41805,yolov5n,6.jpg,0.223825216293335,92.5757884979248,0.316385984420776,london,two
1712158008.71334,yolov5n,6.jpg,0.207756519317627,86.7266654968262,0.294468402862549,london,two
1712158009.11742,yolov5n,6.jpg,0.168078899383545,235.321760177612,0.403386354446411,london,two
1712158009.43707,yolov5n,6.jpg,0.224243640899658,94.801664352417,0.319030046463013,london,two
1712158009.85664,yolov5n,6.jpg,0.190387964248657,228.553771972656,0.418921232223511,london,two
1712158010.16947,yolov5n,6.jpg,0.207762241363525,104.370594024658,0.312112808227539,london,two
1712158010.70015,yolov5n,6.jpg,0.218306541442871,311.573266983032,0.529858589172363,london,two
1712158011.29774,yolov5n,6.jpg,0.492168188095093,104.609251022339,0.596758365631104,london,two
1712158011.82793,yolov5n,6.jpg,0.224449396133423,304.852724075317,0.529276847839356,london,two
1712158012.41173,yolov5n,6.jpg,0.463568687438965,118.271589279175,0.581794023513794,london,two
1712158012.88566,yolov5n,6.jpg,0.157938718795776,314.478158950806,0.472397327423096,london,two
1712158013.32578,yolov5n,6.jpg,0.123594522476196,315.901517868042,0.439465284347534,london,two
1712158013.62738,yolov5n,6.jpg,0.197758197784424,102.633476257324,0.300352096557617,london,two
1712158014.15568,yolov5n,6.jpg,0.205682516098022,321.032524108887,0.526697635650635,london,two
1712158014.45971,yolov5n,6.jpg,0.208265066146851,95.0722694396973,0.303320646286011,london,two
1712158014.86683,yolov5n,6.jpg,0.163588285446167,242.814064025879,0.406384944915772,london,two
1712158015.25394,yolov5n,6.jpg,0.297857284545898,88.4685516357422,0.386310338973999,london,two
1712158015.7363,yolov5n,6.jpg,0.243583679199219,238.048791885376,0.48161792755127,london,two
1712158016.2775,yolov5n,6.jpg,0.430254220962524,110.315561294556,0.540554046630859,london,two
1712158016.99455,yolov5n,6.jpg,0.409753322601318,306.561231613159,0.716292858123779,london,two
1712158017.23917,yolov5n,6.jpg,0.133337020874023,110.395669937134,0.243703365325928,london,two
1712158017.50002,yolov5n,6.jpg,0.152397871017456,107.153654098511,0.259532451629639,london,two
1712158018.00448,yolov5n,6.jpg,0.23285436630249,270.616769790649,0.503453254699707,london,two
1712158018.45815,yolov5n,6.jpg,0.139570474624634,313.377618789673,0.452889204025269,london,two
1712158018.71989,yolov5n,6.jpg,0.164038419723511,96.4140892028809,0.260436058044434,london,two
1712158019.0177,yolov5n,6.jpg,0.192059278488159,105.010986328125,0.297053098678589,london,two
1712158019.47677,yolov5n,6.jpg,0.182064056396484,276.297807693481,0.458346366882324,london,two
1712158019.80018,yolov5n,6.jpg,0.209337472915649,113.164663314819,0.322481393814087,london,two
1712158020.30993,yolov5n,6.jpg,0.19403076171875,314.93878364563,0.50895094871521,london,two
1712158020.62162,yolov5n,6.jpg,0.222490310668945,88.4673595428467,0.310941934585571,london,two
1712158021.03825,yolov5n,6.jpg,0.175069093704224,240.824460983276,0.415878057479858,london,two
1712158021.33512,yolov5n,6.jpg,0.202897071838379,93.1928157806397,0.296073913574219,london,two
1712158021.77098,yolov5n,6.jpg,0.187134742736816,247.753858566284,0.434871912002564,london,two
1712158022.07124,yolov5n,6.jpg,0.200318574905395,99.259614944458,0.299561977386475,london,two
1712158022.69507,yolov5n,6.jpg,0.299958944320679,323.155164718628,0.623097658157349,london,two
1712158023.23363,yolov5n,6.jpg,0.202142715454102,335.465431213379,0.537590503692627,london,two
1712158023.53257,yolov5n,6.jpg,0.16675877571106,131.491184234619,0.298232793807983,london,two
1712158023.95985,yolov5n,6.jpg,0.159604072570801,266.990900039673,0.426574945449829,london,two
1712158024.18738,yolov5n,6.jpg,0.129491090774536,96.8401432037354,0.22631573677063,london,two
1712158024.63304,yolov5n,6.jpg,0.118094682693481,326.857089996338,0.444923877716064,london,two
