Time,Model Name,File Name,Propagation Delay (s),Processing Delay (ms),E2E Delay (s),location,core
1713523899.587253,yolov5n,6.jpg,0.6530563831329346,495.03612518310547,1.200819492340088,europe-west3,500
1713523900.6744783,yolov5n,6.jpg,0.559730052947998,503.74698638916016,1.086435317993164,europe-west1,500
1713523901.8671556,yolov5n,6.jpg,0.4270961284637451,720.4005718231201,1.1920456886291504,europe-west2,500
1713523903.2403188,yolov5n,6.jpg,0.431290864944458,918.6875820159912,1.372534990310669,europe-west9,500
1713524110.8058667,yolov5n,6.jpg,0.4813261032104492,239.26568031311035,0.750373363494873,europe-west1,1000
1713524111.6165917,yolov5n,6.jpg,0.5480825901031494,211.4858627319336,0.8088266849517822,europe-west1,1000
1713524112.4539535,yolov5n,6.jpg,0.3541431427001953,460.16669273376465,0.8367252349853516,europe-west1,1000
1713524113.6825905,yolov5n,6.jpg,0.5166306495666504,666.1441326141357,1.2280447483062744,europe-west9,500
1713524114.8554502,yolov5n,6.jpg,0.6844081878662109,438.69638442993164,1.140263319015503,europe-west1,1000
1713524115.8205683,yolov5n,6.jpg,0.5189735889434814,392.0702934265137,0.9645307064056396,europe-west1,1000
1713524116.6564124,yolov5n,6.jpg,0.42588210105895996,384.0153217315674,0.8351922035217285,europe-west1,1000
1713524117.768898,yolov5n,6.jpg,0.7223281860351562,343.1055545806885,1.1118223667144775,europe-west9,500
1713524118.417689,yolov5n,6.jpg,0.39335155487060547,184.67211723327637,0.6238689422607422,europe-west1,1000
1713524119.2857132,yolov5n,6.jpg,0.6573343276977539,186.42210960388184,0.8674337863922119,europe-west1,1000
1713524120.073365,yolov5n,6.jpg,0.5420293807983398,193.51744651794434,0.7870440483093262,europe-west1,1000
1713524121.6036983,yolov5n,6.jpg,0.8499774932861328,654.6206474304199,1.5296599864959717,europe-west9,500
1713524122.7224228,yolov5n,6.jpg,0.6333825588226318,405.1804542541504,1.0869011878967285,europe-west1,1000
1713524123.758324,yolov5n,6.jpg,0.6081302165985107,398.7560272216797,1.035268783569336,europe-west1,1000
1713524124.734821,yolov5n,6.jpg,0.5141794681549072,412.75811195373535,0.9753503799438477,europe-west1,1000
1713524125.7731476,yolov5n,6.jpg,0.6688675880432129,346.04620933532715,1.0377120971679688,europe-west9,500
1713524126.4841204,yolov5n,6.jpg,0.4553706645965576,188.2178783416748,0.6872737407684326,europe-west1,1000
1713524127.1121225,yolov5n,6.jpg,0.42226171493530273,186.33508682250977,0.6274104118347168,europe-west1,1000
1713524127.7922437,yolov5n,6.jpg,0.4594299793243408,174.82376098632812,0.6795246601104736,europe-west1,1000
1713524128.986703,yolov5n,6.jpg,0.5649950504302979,608.3014011383057,1.1936404705047607,europe-west9,500
1713524133.227078,yolov5n,6.jpg,3.8397839069366455,335.37888526916504,4.215894460678101,europe-west1,1000
1713524134.0532906,yolov5n,6.jpg,0.4112277030944824,374.02844429016113,0.8255105018615723,europe-west1,1000
1713524134.8852394,yolov5n,6.jpg,0.45520472526550293,352.99134254455566,0.8313250541687012,europe-west1,1000
1713524135.9700408,yolov5n,6.jpg,0.7366507053375244,294.0843105316162,1.0841758251190186,europe-west9,500
1713524136.7839115,yolov5n,6.jpg,0.6513144969940186,116.38641357421875,0.7852308750152588,europe-west1,1000
1713524137.4321365,yolov5n,6.jpg,0.4135406017303467,186.80858612060547,0.6476223468780518,europe-west1,1000
1713524138.123372,yolov5n,6.jpg,0.48676156997680664,182.9371452331543,0.6905901432037354,europe-west1,1000
1713524139.1806564,yolov5n,6.jpg,0.6720776557922363,342.98086166381836,1.056663990020752,europe-west9,500
1713524140.0482612,yolov5n,6.jpg,0.4595458507537842,361.2818717956543,0.84130859375,europe-west1,1000
1713524141.0241613,yolov5n,6.jpg,0.5655992031097412,364.18747901916504,0.9751172065734863,europe-west1,1000
1713524141.6830974,yolov5n,6.jpg,0.4433145523071289,183.5482120513916,0.6583154201507568,europe-west1,1000
1713524143.041775,yolov5n,6.jpg,0.6905677318572998,622.4353313446045,1.3580107688903809,europe-west9,500
1713524143.7488103,yolov5n,6.jpg,0.47461605072021484,150.85959434509277,0.6807613372802734,europe-west1,1000
1713524144.5726695,yolov5n,6.jpg,0.5777363777160645,227.54216194152832,0.8230290412902832,europe-west1,1000
1713524145.402175,yolov5n,6.jpg,0.4014623165130615,386.4574432373047,0.8287081718444824,europe-west1,1000
1713524146.2047164,yolov5n,6.jpg,0.4990885257720947,286.4420413970947,0.801915168762207,europe-west9,500
1713524147.0761886,yolov5n,6.jpg,0.4169483184814453,381.9711208343506,0.8475930690765381,europe-west1,1000
